Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,"7,282","$175,052","$174,694"
82943,GLOBL,,484,"$9,076","$9,041"
,TOTAL,,484,"$9,076","$9,041"
82945,GLOBL,,"18,515","$97,306","$97,163"
,TOTAL,,"18,515","$97,306","$97,163"
82946,GLOBL,,196,"$3,028","$2,978"
,TOTAL,,196,"$3,028","$2,978"
82947,TC,,50,$285,$285
,26,,20,$93,$93
,GLOBL,,"4,337,996","$17,115,988","$17,078,473"
,TOTAL,,"4,338,066","$17,116,366","$17,078,851"
82948,TC,,38,$221,$134
,GLOBL,,"480,440","$2,080,057","$2,069,039"
,TOTAL,,"480,478","$2,080,278","$2,069,173"
82950,GLOBL,,"65,348","$423,672","$422,864"
