Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
,TOTAL,,"1,590","$730,895.78 ","$575,863.63 "
27048,AS,,62,"$2,874.27 ","$2,299.38 "
,SG,,104,"$47,420.18 ","$37,354.85 "
,80'S,,60,"$3,078.79 ","$2,463.02 "
,OTHER,,"1,044","$406,339.44 ","$320,243.74 "
,TOTAL,,"1,270","$459,712.68 ","$362,360.99 "
27049,AS,,20,"$2,162.68 ","$1,730.14 "
,SG,,19,"$6,873.49 ","$5,294.98 "
,80'S,,66,"$8,200.92 ","$6,456.86 "
,OTHER,,561,"$438,440.62 ","$346,360.04 "
,TOTAL,,666,"$455,677.71 ","$359,842.02 "
27050,OTHER,,30,"$8,336.17 ","$6,668.94 "
,TOTAL,,30,"$8,336.17 ","$6,668.94 "
27052,AS,,11,$608.04 ,$486.43 
,SG,,3,"$1,529.23 ","$1,223.38 "
,80'S,,10,$586.53 ,$469.23 
,OTHER,,103,"$36,846.09 ","$29,438.47 "
,TOTAL,,127,"$39,569.89 ","$31,617.51 "
27054,AS,,49,"$3,438.10 ","$2,750.48 "
,80'S,,16,"$1,159.27 ",$927.42 
,OTHER,,266,"$120,581.64 ","$95,906.79 "
,TOTAL,,331,"$125,179.01 ","$99,584.69 "
27060,SG,,3,"$2,118.49 ","$1,694.79 "
,OTHER,,61,"$18,112.94 ","$14,263.37 "
,TOTAL,,64,"$20,231.43 ","$15,958.16 "
27062,AS,,1,$71.61 ,$57.29 
,SG,,142,"$98,595.36 ","$77,668.53 "
,OTHER,,"1,052","$346,306.46 ","$273,503.53 "
,TOTAL,,"1,195","$444,973.43 ","$351,229.35 "
27065,AS,,20,"$1,124.78 ",$899.84 
,SG,,17,"$9,130.71 ","$7,304.57 "
,80'S,,9,$380.30 ,$304.23 
,OTHER,,155,"$58,403.69 ","$45,605.67 "
,TOTAL,,201,"$69,039.48 ","$54,114.31 "
27066,AS,,42,"$2,991.13 ","$2,392.90 "
,SG,,6,"$4,225.00 ","$3,291.99 "
,80'S,,25,"$2,271.39 ","$1,817.13 "
,OTHER,,247,"$136,611.31 ","$106,923.87 "
,TOTAL,,320,"$146,098.83 ","$114,425.89 "
27067,AS,,1,$73.32 ,$58.66 
,80'S,,2,$169.94 ,$135.95 
,OTHER,,13,"$8,689.54 ","$6,951.62 "
,TOTAL,,16,"$8,932.80 ","$7,146.23 "
27070,AS,,33,"$2,943.02 ","$2,334.13 "
,80'S,,9,$796.89 ,$637.50 
,OTHER,,353,"$231,840.39 ","$184,249.59 "
,TOTAL,,395,"$235,580.30 ","$187,221.22 "
27071,AS,,57,"$5,585.20 ","$4,468.11 "
,80'S,,44,"$4,725.59 ","$3,771.98 "
,OTHER,,570,"$424,604.59 ","$336,945.12 "
,TOTAL,,671,"$434,915.38 ","$345,185.21 "
27075,AS,,9,"$2,661.13 ","$2,128.91 "
,80'S,,8,"$2,800.97 ","$2,240.76 "
,OTHER,,90,"$192,606.67 ","$152,809.16 "
,TOTAL,,107,"$198,068.77 ","$157,178.83 "
27076,AS,,10,"$1,619.11 ","$1,295.29 "
,80'S,,6,"$1,236.77 ",$989.42 
,OTHER,,102,"$129,401.88 ","$101,892.79 "
,TOTAL,,118,"$132,257.76 ","$104,177.50 "
27077,AS,,1,$345.94 ,$276.75 
,80'S,,1,$352.04 ,$281.63 
,OTHER,,17,"$41,712.23 ","$31,538.00 "
,TOTAL,,19,"$42,410.21 ","$32,096.38 "
27078,AS,,2,$192.97 ,$154.38 
,80'S,,4,$423.52 ,$338.82 
,OTHER,,52,"$36,891.19 ","$29,422.97 "
,TOTAL,,58,"$37,507.68 ","$29,916.17 "
27079,OTHER,,29,"$22,913.58 ","$18,330.84 "
,TOTAL,,29,"$22,913.58 ","$18,330.84 "
27080,AS,,18,$996.08 ,$786.93 
,SG,,6,"$2,421.16 ","$1,936.93 "
,80'S,,12,$664.31 ,$531.46 
,OTHER,,224,"$84,064.74 ","$66,290.21 "
,TOTAL,,260,"$88,146.29 ","$69,545.53 "
27086,SG,,2,$501.14 ,$400.91 
,80'S,,1,$11.62 ,$9.30 
,OTHER,,127,"$18,887.60 ","$14,636.89 "
,TOTAL,,130,"$19,400.36 ","$15,047.10 "
27087,AS,,33,"$2,236.17 ","$1,785.12 "
,SG,,6,"$3,042.82 ","$2,397.68 "
,80'S,,33,"$2,255.85 ","$1,804.67 "
,OTHER,,417,"$197,082.24 ","$156,805.32 "
,TOTAL,,489,"$204,617.08 ","$162,792.79 "
27090,AS,,153,"$14,631.80 ","$11,544.84 "
,80'S,,87,"$8,784.63 ","$7,027.63 "
,OTHER,,864,"$529,258.94 ","$419,312.74 "
,TOTAL,,"1,104","$552,675.37 ","$437,885.21 "
27091,AS,,451,"$88,756.10 ","$70,665.66 "
,80'S,,246,"$56,433.55 ","$45,061.12 "
,OTHER,,"1,982","$2,730,082.35 ","$2,173,066.75 "
,TOTAL,,"2,679","$2,875,272.00 ","$2,288,793.53 "
27093,OTHER,,"13,392","$1,808,847.57 ","$1,413,430.14 "
,TOTAL,,"13,392","$1,808,847.57 ","$1,413,430.14 "
27095,OTHER,,"4,256","$613,225.95 ","$478,384.76 "
,TOTAL,,"4,256","$613,225.95 ","$478,384.76 "
27096,OTHER,,"190,851","$28,038,044.71 ","$21,921,258.08 "
,TOTAL,,"190,851","$28,038,044.71 ","$21,921,258.08 "
27097,AS,,6,$400.40 ,$320.32 
,SG,,3,"$1,285.74 ","$1,028.59 "
,80'S,,2,$96.03 ,$76.83 
,OTHER,,28,"$12,613.40 ","$10,002.73 "
,TOTAL,,39,"$14,395.57 ","$11,428.47 "
27098,SG,,2,$649.70 ,$519.76 
,80'S,,1,$102.48 ,$81.98 
,OTHER,,19,"$10,453.25 ","$7,403.59 "
,TOTAL,,22,"$11,205.43 ","$8,005.33 "
27100,AS,,7,$456.50 ,$365.21 
,80'S,,9,$652.75 ,$522.21 
,OTHER,,29,"$13,413.06 ","$10,730.46 "
,TOTAL,,45,"$14,522.31 ","$11,617.88 "
27105,AS,,3,$261.32 ,$209.06 
,SG,,1,$693.85 ,$555.08 
,80'S,,2,$207.49 ,$165.99 
,OTHER,,6,"$4,027.68 ","$3,222.15 "
,TOTAL,,12,"$5,190.34 ","$4,152.28 "
27110,AS,,8,$551.65 ,$441.32 
,80'S,,4,$431.46 ,$345.17 
,OTHER,,34,"$20,594.69 ","$16,475.69 "
,TOTAL,,46,"$21,577.80 ","$17,262.18 "
27111,AS,,1,$63.29 ,$50.63 
,80'S,,1,$70.27 ,$56.22 
,OTHER,,7,"$3,542.95 ","$2,834.36 "
,TOTAL,,9,"$3,676.51 ","$2,941.21 "
27120,AS,,19,"$2,651.85 ","$2,121.47 "
,80'S,,24,"$4,390.57 ","$3,512.43 "
,OTHER,,103,"$106,813.11 ","$84,689.99 "
,TOTAL,,146,"$113,855.53 ","$90,323.89 "
27122,AS,,128,"$17,508.94 ","$14,007.20 "
,80'S,,65,"$10,966.13 ","$8,772.88 "
,OTHER,,806,"$790,575.40 ","$629,802.38 "
,TOTAL,,999,"$819,050.47 ","$652,582.46 "
27125,AS,,"2,250","$320,756.89 ","$255,846.17 "
,80'S,,"2,042","$340,107.41 ","$270,628.93 "
,OTHER,,"13,831","$14,240,512.50 ","$11,352,030.99 "
,TOTAL,,"18,123","$14,901,376.80 ","$11,878,506.09 "
27130,AS,,"34,470","$6,466,514.35 ","$5,143,153.63 "
,80'S,,"22,434","$4,938,546.81 ","$3,915,283.18 "
,OTHER,,"107,836","$149,248,063.86 ","$118,323,361.36 "
,TOTAL,,"164,740","$160,653,125.02 ","$127,381,798.17 "
27132,AS,,"1,501","$325,840.23 ","$260,075.22 "
,80'S,,978,"$248,502.98 ","$197,093.15 "
,OTHER,,"5,377","$8,373,886.62 ","$6,645,380.13 "
,TOTAL,,"7,856","$8,948,229.83 ","$7,102,548.50 "
27134,AS,,"3,201","$836,026.62 ","$663,684.72 "
,80'S,,"2,265","$691,663.47 ","$550,020.09 "
,OTHER,,"11,320","$21,140,164.26 ","$16,755,250.34 "
,TOTAL,,"16,786","$22,667,854.35 ","$17,968,955.15 "
27137,AS,,"1,531","$299,673.87 ","$238,442.08 "
,80'S,,"1,090","$249,740.37 ","$197,431.50 "
,OTHER,,"5,550","$7,551,967.39 ","$5,981,325.09 "
,TOTAL,,"8,171","$8,101,381.63 ","$6,417,198.67 "
27138,AS,,730,"$143,363.17 ","$113,555.43 "
,80'S,,591,"$139,659.10 ","$110,626.58 "
,OTHER,,"3,011","$4,195,510.08 ","$3,330,333.69 "
,TOTAL,,"4,332","$4,478,532.35 ","$3,554,515.70 "
27140,AS,,32,"$2,372.05 ","$1,843.98 "
,80'S,,23,"$2,204.73 ","$1,763.78 "
,OTHER,,185,"$106,135.15 ","$84,025.77 "
,TOTAL,,240,"$110,711.93 ","$87,633.53 "
27146,AS,,7,$576.41 ,$461.12 
,80'S,,13,"$1,648.48 ","$1,216.22 "
,OTHER,,48,"$41,101.83 ","$32,079.43 "
,TOTAL,,68,"$43,326.72 ","$33,756.77 "
27147,AS,,3,$599.68 ,$479.74 
,80'S,,6,"$1,292.93 ",$961.55 
,OTHER,,13,"$14,709.20 ","$11,767.35 "
,TOTAL,,22,"$16,601.81 ","$13,208.64 "
27151,AS,,3,$353.77 ,$283.02 
,80'S,,4,$494.48 ,$395.58 
,OTHER,,22,"$21,805.18 ","$17,444.15 "
,TOTAL,,29,"$22,653.43 ","$18,122.75 "
27156,AS,,12,"$2,059.15 ","$1,647.32 "
,80'S,,4,"$1,019.98 ",$815.98 
,OTHER,,20,"$27,630.91 ","$22,104.74 "
,TOTAL,,36,"$30,710.04 ","$24,568.04 "
27161,AS,,15,"$1,750.11 ","$1,400.10 "
,80'S,,29,"$5,633.81 ","$4,507.09 "
,OTHER,,87,"$89,952.83 ","$71,962.23 "
,TOTAL,,131,"$97,336.75 ","$77,869.42 "
27165,AS,,33,"$3,892.47 ","$3,113.97 "
,80'S,,38,"$5,324.46 ","$4,259.60 "
,OTHER,,267,"$251,418.15 ","$197,448.96 "
,TOTAL,,338,"$260,635.08 ","$204,822.53 "
27170,AS,,37,"$5,067.12 ","$4,023.54 "
,80'S,,41,"$6,268.42 ","$5,014.73 "
,OTHER,,340,"$338,292.86 ","$269,849.76 "
,TOTAL,,418,"$349,628.40 ","$278,888.03 "
27175,OTHER,,21,"$9,015.36 ","$7,212.34 "
,TOTAL,,21,"$9,015.36 ","$7,212.34 "
27176,AS,,8,"$1,133.33 ",$906.66 
,OTHER,,39,"$36,983.03 ","$29,564.88 "
,TOTAL,,47,"$38,116.36 ","$30,471.54 "
27177,80'S,,4,$723.30 ,$578.64 
,OTHER,,16,"$15,994.28 ","$12,795.44 "
,TOTAL,,20,"$16,717.58 ","$13,374.08 "
27178,OTHER,,2,"$1,782.85 ","$1,426.28 "
,TOTAL,,2,"$1,782.85 ","$1,426.28 "
27179,AS,,2,$191.51 ,$153.21 
,80'S,,6,$767.64 ,$614.11 
,OTHER,,14,"$9,839.89 ","$7,654.63 "
,TOTAL,,22,"$10,799.04 ","$8,421.95 "
27181,OTHER,,2,"$1,712.48 ","$1,369.99 "
,TOTAL,,2,"$1,712.48 ","$1,369.99 "
27185,OTHER,,1,$399.94 ,$319.95 
,TOTAL,,1,$399.94 ,$319.95 
27187,AS,,74,"$9,277.87 ","$7,416.44 "
,80'S,,39,"$5,449.95 ","$4,359.95 "
,OTHER,,542,"$492,753.50 ","$391,461.95 "
,TOTAL,,655,"$507,481.32 ","$403,238.34 "
27193,OTHER,,"17,454","$7,278,424.59 ","$5,771,352.92 "
,TOTAL,,"17,454","$7,278,424.59 ","$5,771,352.92 "
27194,SG,,10,"$2,902.14 ","$1,957.43 "
,80'S,,2,$227.42 ,$181.94 
,OTHER,,216,"$140,463.66 ","$111,905.07 "
,TOTAL,,228,"$143,593.22 ","$114,044.44 "
27200,OTHER,,622,"$86,946.52 ","$67,392.85 "
,TOTAL,,622,"$86,946.52 ","$67,392.85 "
27202,AS,,1,$124.87 ,$99.90 
,SG,,1,$210.90 ,$168.72 
,OTHER,,2,$904.20 ,$723.36 
,TOTAL,,4,"$1,239.97 ",$991.98 
27215,AS,,7,$526.47 ,$421.18 
,80'S,,13,"$1,051.74 ",$841.39 
,OTHER,,79,"$48,313.18 ","$38,251.10 "
,TOTAL,,99,"$49,891.39 ","$39,513.67 "
27216,AS,,25,"$2,979.88 ","$2,282.88 "
,80'S,,29,"$3,924.69 ","$3,004.96 "
,OTHER,,224,"$198,989.25 ","$156,888.65 "
,TOTAL,,278,"$205,893.82 ","$162,176.49 "
27217,AS,,35,"$3,638.43 ","$2,910.76 "
,80'S,,23,"$2,617.21 ","$2,087.14 "
,OTHER,,212,"$154,959.12 ","$123,500.15 "
,TOTAL,,270,"$161,214.76 ","$128,498.05 "
27218,AS,,18,"$2,287.42 ","$1,829.96 "
,80'S,,14,"$2,713.85 ","$2,083.09 "
,OTHER,,121,"$134,544.79 ","$107,635.79 "
,TOTAL,,153,"$139,546.06 ","$111,548.84 "
27220,OTHER,,"3,103","$1,447,726.33 ","$1,146,966.01 "
,TOTAL,,"3,103","$1,447,726.33 ","$1,146,966.01 "
27222,OTHER,,301,"$272,108.59 ","$216,553.80 "
,TOTAL,,301,"$272,108.59 ","$216,553.80 "
27226,AS,,29,"$3,234.28 ","$2,549.00 "
,80'S,,34,"$4,345.18 ","$3,476.11 "
,OTHER,,269,"$214,404.47 ","$168,176.19 "
,TOTAL,,332,"$221,983.93 ","$174,201.30 "
27227,AS,,36,"$7,331.56 ","$5,865.27 "
,80'S,,29,"$7,029.95 ","$5,623.99 "
,OTHER,,311,"$462,269.96 ","$366,214.09 "
,TOTAL,,376,"$476,631.47 ","$377,703.35 "
27228,AS,,66,"$16,137.05 ","$12,909.67 "
,80'S,,78,"$22,338.93 ","$17,579.45 "
,OTHER,,488,"$868,649.42 ","$688,493.48 "
,TOTAL,,632,"$907,125.40 ","$718,982.60 "
27230,OTHER,,"2,643","$1,107,437.22 ","$879,824.19 "
,TOTAL,,"2,643","$1,107,437.22 ","$879,824.19 "
27232,OTHER,,500,"$354,796.11 ","$282,601.07 "
,TOTAL,,500,"$354,796.11 ","$282,601.07 "
27235,80'S,,1,$138.49 ,$110.79 
,OTHER,,"18,231","$15,985,925.28 ","$12,729,277.21 "
,TOTAL,,"18,232","$15,986,063.77 ","$12,729,388.00 "
27236,AS,,"15,007","$2,221,454.36 ","$1,765,587.78 "
,80'S,,"6,969","$1,208,409.51 ","$961,174.91 "
,OTHER,,"82,138","$89,024,616.29 ","$70,974,794.31 "
,TOTAL,,"104,114","$92,454,480.16 ","$73,701,557.00 "
27238,OTHER,,"2,104","$889,859.29 ","$706,308.58 "
,TOTAL,,"2,104","$889,859.29 ","$706,308.58 "
27240,OTHER,,497,"$443,211.27 ","$354,014.92 "
,TOTAL,,497,"$443,211.27 ","$354,014.92 "
27244,AS,,"7,760","$1,172,580.77 ","$932,852.22 "
,80'S,,"2,916","$518,590.40 ","$412,392.56 "
,OTHER,,"54,605","$60,709,888.00 ","$48,400,140.79 "
,TOTAL,,"65,281","$62,401,059.17 ","$49,745,385.57 "
27245,AS,,"7,036","$1,338,576.29 ","$1,066,041.32 "
,80'S,,"2,751","$615,726.04 ","$489,366.86 "
,OTHER,,"48,371","$67,822,441.28 ","$54,094,503.20 "
,TOTAL,,"58,158","$69,776,743.61 ","$55,649,911.38 "
27246,SG,,3,$520.08 ,$416.06 
,OTHER,,"2,723","$979,794.04 ","$778,558.37 "
,TOTAL,,"2,726","$980,314.12 ","$778,974.43 "
27248,AS,,271,"$21,382.54 ","$16,966.04 "
,80'S,,143,"$12,540.95 ","$9,999.60 "
,OTHER,,"1,516","$844,053.57 ","$672,027.35 "
,TOTAL,,"1,930","$877,977.06 ","$698,992.99 "
27250,OTHER,,"3,292","$1,294,843.86 ","$1,027,558.58 "
,TOTAL,,"3,292","$1,294,843.86 ","$1,027,558.58 "
27252,SG,,1,$517.08 ,$413.66 
,OTHER,,"1,841","$1,230,139.15 ","$975,251.37 "
,TOTAL,,"1,842","$1,230,656.23 ","$975,665.03 "
27253,AS,,54,"$6,514.41 ","$5,211.54 "
,80'S,,39,"$5,614.63 ","$4,491.70 "
,OTHER,,393,"$298,717.67 ","$238,798.03 "
,TOTAL,,486,"$310,846.71 ","$248,501.27 "
27254,AS,,15,"$2,633.84 ","$2,019.08 "
,80'S,,51,"$9,851.06 ","$7,680.89 "
,OTHER,,186,"$221,777.33 ","$177,128.24 "
,TOTAL,,252,"$234,262.23 ","$186,828.21 "
27256,AS,,1,$35.80 ,$28.64 
,OTHER,,136,"$32,023.04 ","$25,416.17 "
,TOTAL,,137,"$32,058.84 ","$25,444.81 "
27257,OTHER,,190,"$58,423.96 ","$46,316.10 "
,TOTAL,,190,"$58,423.96 ","$46,316.10 "
27258,AS,,20,"$2,726.18 ","$2,122.95 "
,80'S,,9,"$1,215.87 ",$972.70 
,OTHER,,88,"$76,202.21 ","$60,873.75 "
,TOTAL,,117,"$80,144.26 ","$63,969.40 "
27259,OTHER,,6,"$7,632.30 ","$6,105.84 "
,TOTAL,,6,"$7,632.30 ","$6,105.84 "
27265,AS,,1,$49.38 ,$39.50 
,SG,,1,$332.67 ,$266.14 
,OTHER,,"5,347","$1,832,912.10 ","$1,453,902.05 "
,TOTAL,,"5,349","$1,833,294.15 ","$1,454,207.69 "
27266,AS,,1,$77.60 ,$62.08 
,SG,,11,"$4,791.89 ","$3,833.50 "
,OTHER,,"11,058","$5,638,516.31 ","$4,470,701.22 "
,TOTAL,,"11,070","$5,643,385.80 ","$4,474,596.80 "
27275,SG,,37,"$14,456.00 ","$11,564.83 "
,OTHER,,448,"$62,017.16 ","$49,089.24 "
,TOTAL,,485,"$76,473.16 ","$60,654.07 "
27280,AS,,31,"$3,405.17 ","$2,681.01 "
,80'S,,10,"$1,446.76 ","$1,127.61 "
,OTHER,,123,"$95,878.20 ","$75,818.64 "
,TOTAL,,164,"$100,730.13 ","$79,627.26 "
27282,AS,,2,$154.32 ,$123.46 
,80'S,,2,$172.56 ,$138.05 
,OTHER,,13,"$7,461.39 ","$5,969.11 "
,TOTAL,,17,"$7,788.27 ","$6,230.62 "
27284,AS,,2,$431.75 ,$345.40 
,80'S,,1,$278.86 ,$223.09 
,OTHER,,13,"$18,578.85 ","$14,788.67 "
,TOTAL,,16,"$19,289.46 ","$15,357.16 "
27286,AS,,2,$443.08 ,$354.47 
,80'S,,1,$256.54 ,$205.23 
,OTHER,,7,"$11,241.96 ","$8,959.80 "
,TOTAL,,10,"$11,941.58 ","$9,519.50 "
27290,AS,,4,$820.74 ,$656.59 
,80'S,,3,$679.34 ,$543.48 
,OTHER,,40,"$50,653.90 ","$40,523.13 "
,TOTAL,,47,"$52,153.98 ","$41,723.20 "
27295,AS,,27,"$4,378.52 ","$3,502.80 "
,80'S,,35,"$6,637.32 ","$5,309.90 "
,OTHER,,308,"$336,572.95 ","$268,174.15 "
,TOTAL,,370,"$347,588.79 ","$276,986.85 "
27299,AS,,111,"$21,047.28 ","$16,837.77 "
,80'S,,39,"$8,308.71 ","$6,646.99 "
,OTHER,,820,"$772,869.07 ","$615,541.64 "
,TOTAL,,970,"$802,225.06 ","$639,026.40 "
27301,SG,,168,"$81,559.80 ","$64,218.06 "
,OTHER,,"7,473","$3,068,993.41 ","$2,431,157.87 "
,TOTAL,,"7,641","$3,150,553.21 ","$2,495,375.93 "
27303,AS,,82,"$5,681.73 ","$4,545.37 "
,80'S,,46,"$3,766.39 ","$2,903.86 "
,OTHER,,773,"$389,082.75 ","$308,063.46 "
,TOTAL,,901,"$398,530.87 ","$315,512.69 "
27305,AS,,39,"$1,670.12 ","$1,336.11 "
,SG,,25,"$7,709.17 ","$6,167.32 "
,80'S,,10,$477.53 ,$382.02 
,OTHER,,197,"$65,284.96 ","$52,043.30 "
,TOTAL,,271,"$75,141.78 ","$59,928.75 "
27306,AS,,1,$26.13 ,$20.90 
,SG,,1,$250.86 ,$200.69 
,OTHER,,47,"$10,912.37 ","$8,394.57 "
,TOTAL,,49,"$11,189.36 ","$8,616.16 "
27307,AS,,5,$196.03 ,$156.83 
,OTHER,,78,"$28,364.01 ","$22,203.38 "
,TOTAL,,83,"$28,560.04 ","$22,360.21 "
27310,AS,,463,"$40,655.84 ","$32,248.12 "
,SG,,44,"$26,512.60 ","$20,825.96 "
,80'S,,137,"$13,147.13 ","$10,429.69 "
,OTHER,,"3,645","$2,096,866.63 ","$1,665,192.08 "
,TOTAL,,"4,289","$2,177,182.20 ","$1,728,695.85 "
27315,80'S,,1,$78.65 ,$62.92 
,OTHER,,6,"$2,698.94 ","$2,159.14 "
,TOTAL,,7,"$2,777.59 ","$2,222.06 "
27320,SG,,2,$424.65 ,$339.72 
,OTHER,,15,"$5,574.68 ","$3,985.23 "
,TOTAL,,17,"$5,999.33 ","$4,324.95 "
27323,SG,,33,"$9,446.53 ","$7,557.23 "
,OTHER,,793,"$142,413.37 ","$111,772.76 "
,TOTAL,,826,"$151,859.90 ","$119,329.99 "
27324,SG,,49,"$14,725.11 ","$11,601.89 "
,OTHER,,"1,018","$320,748.99 ","$254,047.43 "
,TOTAL,,"1,067","$335,474.10 ","$265,649.32 "
27327,SG,,496,"$183,551.82 ","$142,736.87 "
,OTHER,,"2,678","$793,597.84 ","$621,661.01 "
,TOTAL,,"3,174","$977,149.66 ","$764,397.88 "
27328,SG,,276,"$130,743.37 ","$103,866.31 "
,OTHER,,"1,964","$716,742.99 ","$565,983.48 "
,TOTAL,,"2,240","$847,486.36 ","$669,849.79 "
27329,AS,,46,"$5,663.13 ","$4,530.47 "
,SG,,40,"$24,301.12 ","$19,440.90 "
,80'S,,70,"$10,216.61 ","$8,173.26 "
,OTHER,,"1,146","$1,032,350.58 ","$819,872.96 "
,TOTAL,,"1,302","$1,072,531.44 ","$852,017.59 "
27330,SG,,6,"$3,706.84 ","$2,877.48 "
,OTHER,,97,"$30,188.62 ","$23,754.83 "
,TOTAL,,103,"$33,895.46 ","$26,632.31 "
27331,AS,,85,"$4,646.36 ","$3,686.19 "
,SG,,66,"$37,355.95 ","$29,159.17 "
,80'S,,51,"$2,617.12 ","$2,088.68 "
,OTHER,,860,"$313,215.91 ","$248,158.66 "
,TOTAL,,"1,062","$357,835.34 ","$283,092.70 "
27332,AS,,18,$955.99 ,$764.79 
,SG,,14,"$8,115.47 ","$6,492.36 "
,80'S,,10,$901.85 ,$721.46 
,OTHER,,123,"$54,276.80 ","$42,903.10 "
,TOTAL,,165,"$64,250.11 ","$50,881.71 "
27333,AS,,4,$232.27 ,$185.81 
,SG,,5,"$3,341.42 ","$2,673.14 "
,80'S,,5,$402.86 ,$322.30 
,OTHER,,20,"$8,267.26 ","$6,525.83 "
,TOTAL,,34,"$12,243.81 ","$9,707.08 "
27334,AS,,172,"$12,787.36 ","$10,226.30 "
,SG,,8,"$3,784.67 ","$2,689.60 "
,80'S,,82,"$6,501.26 ","$5,200.94 "
,OTHER,,"1,008","$512,502.24 ","$407,112.30 "
,TOTAL,,"1,270","$535,575.53 ","$425,229.14 "
27335,AS,,281,"$19,623.46 ","$15,605.07 "
,SG,,3,"$1,633.64 ","$1,306.91 "
,80'S,,102,"$8,182.26 ","$6,467.73 "
,OTHER,,"1,159","$568,741.74 ","$450,017.30 "
,TOTAL,,"1,545","$598,181.10 ","$473,397.01 "
27340,SG,,289,"$136,174.63 ","$106,852.27 "
,OTHER,,"1,372","$426,643.03 ","$334,361.53 "
,TOTAL,,"1,661","$562,817.66 ","$441,213.80 "
27345,AS,,342,"$13,514.49 ","$10,751.65 "
,SG,,214,"$109,036.90 ","$85,288.49 "
,80'S,,58,"$3,310.22 ","$2,609.80 "
,OTHER,,"1,338","$447,521.84 ","$353,161.03 "
,TOTAL,,"1,952","$573,383.45 ","$451,810.97 "
27347,AS,,36,"$1,968.66 ","$1,574.94 "
,SG,,103,"$50,652.83 ","$40,284.33 "
,80'S,,9,$614.84 ,$475.60 
,OTHER,,401,"$135,079.87 ","$107,145.01 "
,TOTAL,,549,"$188,316.20 ","$149,479.88 "
27350,AS,,142,"$9,543.49 ","$7,631.55 "
,SG,,23,"$12,939.67 ","$10,351.73 "
,80'S,,79,"$5,729.64 ","$4,583.73 "
,OTHER,,765,"$377,774.76 ","$298,852.79 "
,TOTAL,,"1,009","$405,987.56 ","$321,419.80 "
27355,AS,,51,"$2,438.36 ","$1,950.63 "
,SG,,15,"$5,534.05 ","$4,339.23 "
,80'S,,11,$608.29 ,$467.12 
,OTHER,,330,"$134,683.86 ","$105,716.68 "
,TOTAL,,407,"$143,264.56 ","$112,473.66 "
27356,AS,,18,"$1,363.39 ","$1,090.71 "
,80'S,,8,$523.32 ,$418.66 
,OTHER,,108,"$59,310.64 ","$47,194.13 "
,TOTAL,,134,"$61,197.35 ","$48,703.50 "
27357,AS,,11,$843.19 ,$674.57 
,80'S,,7,$583.15 ,$466.53 
,OTHER,,251,"$131,639.27 ","$105,084.58 "
,TOTAL,,269,"$133,065.61 ","$106,225.68 "
27358,AS,,3,$123.26 ,$98.61 
,80'S,,1,$46.90 ,$37.52 
,OTHER,,22,"$6,760.71 ","$5,408.55 "
,TOTAL,,26,"$6,930.87 ","$5,544.68 "
27360,AS,,117,"$9,563.05 ","$7,650.49 "
,SG,,26,"$18,360.82 ","$14,600.66 "
,80'S,,59,"$6,258.35 ","$4,996.27 "
,OTHER,,945,"$628,377.60 ","$498,423.75 "
,TOTAL,,"1,147","$662,559.82 ","$525,671.17 "
27365,AS,,56,"$5,682.81 ","$4,352.17 "
,80'S,,43,"$6,218.25 ","$4,974.60 "
,OTHER,,406,"$347,631.45 ","$273,118.77 "
,TOTAL,,505,"$359,532.51 ","$282,445.54 "
27370,OTHER,,"6,861","$1,004,350.44 ","$789,205.42 "
,TOTAL,,"6,861","$1,004,350.44 ","$789,205.42 "
27372,AS,,10,$352.57 ,$282.04 
,SG,,36,"$33,714.06 ","$26,864.18 "
,80'S,,4,$187.79 ,$150.24 
,OTHER,,654,"$210,816.51 ","$165,113.52 "
,TOTAL,,704,"$245,070.93 ","$192,409.98 "
27380,AS,,185,"$11,966.51 ","$9,526.12 "
,SG,,37,"$10,626.60 ","$8,232.95 "
,80'S,,65,"$4,690.84 ","$3,752.68 "
,OTHER,,992,"$459,362.96 ","$364,544.96 "
,TOTAL,,"1,279","$486,646.91 ","$386,056.71 "
27381,AS,,96,"$8,326.26 ","$6,661.01 "
,SG,,5,"$2,485.47 ","$1,988.39 "
,80'S,,70,"$7,567.36 ","$6,053.94 "
,OTHER,,414,"$272,364.96 ","$216,102.32 "
,TOTAL,,585,"$290,744.05 ","$230,805.66 "
27385,AS,,442,"$35,212.70 ","$27,955.04 "
,SG,,112,"$54,415.28 ","$43,024.34 "
,80'S,,135,"$12,413.88 ","$9,712.75 "
,OTHER,,"2,638","$1,537,613.11 ","$1,215,131.90 "
,TOTAL,,"3,327","$1,639,654.97 ","$1,295,824.03 "
27386,AS,,85,"$8,327.01 ","$6,661.63 "
,SG,,6,"$2,831.16 ","$2,092.10 "
,80'S,,41,"$4,707.37 ","$3,635.27 "
,OTHER,,418,"$303,082.44 ","$237,927.83 "
,TOTAL,,550,"$318,947.98 ","$250,316.83 "
27390,AS,,5,$198.05 ,$158.44 
,SG,,1,$174.85 ,$139.88 
,80'S,,5,$240.51 ,$192.40 
,OTHER,,39,"$10,971.69 ","$8,777.37 "
,TOTAL,,50,"$11,585.10 ","$9,268.09 "
27391,SG,,1,$468.92 ,$375.14 
,80'S,,1,$44.17 ,$35.34 
,OTHER,,77,"$31,322.88 ","$25,058.33 "
