CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
DIGESTIVE SYSTEM,46505,TOTAL,887,243669.15,186283.42,,,
DIGESTIVE SYSTEM,46600,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46600,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,46600,OTHER,93249,8029149.9000000004,5943265.3899999997,,,
DIGESTIVE SYSTEM,46600,TOTAL,93249,8029149.9000000004,5943265.3899999997,,,
DIGESTIVE SYSTEM,46601,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,46601,OTHER,N/A,0,0,,,
DIGESTIVE SYSTEM,46601,TOTAL,N/A,0,0,,,
DIGESTIVE SYSTEM,46604,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46604,SG,N/A,418.75,328.3,,,
DIGESTIVE SYSTEM,46604,OTHER,1383,758909.26,586091.44999999995,,,
DIGESTIVE SYSTEM,46604,TOTAL,1384,759328.01,586419.75,,,
DIGESTIVE SYSTEM,46606,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46606,SG,N/A,1384.91,989.58,,,
DIGESTIVE SYSTEM,46606,OTHER,2467,334490.39,252203.81,,,
DIGESTIVE SYSTEM,46606,TOTAL,2475,335875.3,253193.39,,,
DIGESTIVE SYSTEM,46607,OTHER,36,14474.87,11156.89,,,
DIGESTIVE SYSTEM,46607,TOTAL,36,14474.87,11156.89,,,
DIGESTIVE SYSTEM,46608,OTHER,70,9148.81,7010.18,,,
DIGESTIVE SYSTEM,46608,TOTAL,70,9148.81,7010.18,,,
DIGESTIVE SYSTEM,46610,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46610,OTHER,135,21503.9,16308.36,,,
DIGESTIVE SYSTEM,46610,TOTAL,135,21503.9,16308.36,,,
DIGESTIVE SYSTEM,46611,OTHER,447,73026.27,54049.43,,,
DIGESTIVE SYSTEM,46611,TOTAL,447,73026.27,54049.43,,,
DIGESTIVE SYSTEM,46612,OTHER,88,19410.099999999999,15141.34,,,
DIGESTIVE SYSTEM,46612,TOTAL,88,19410.099999999999,15141.34,,,
DIGESTIVE SYSTEM,46614,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46614,OTHER,784,78633.06,59018,,,
DIGESTIVE SYSTEM,46614,TOTAL,784,78633.06,59018,,,
DIGESTIVE SYSTEM,46615,SG,N/A,3985.04,2622.08,,,
DIGESTIVE SYSTEM,46615,OTHER,499,78337.919999999998,58092.77,,,
DIGESTIVE SYSTEM,46615,TOTAL,503,82322.959999999992,60714.85,,,
DIGESTIVE SYSTEM,46700,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46700,SG,N/A,2291.9,1245.79,,,
DIGESTIVE SYSTEM,46700,OTHER,454,309081.06,238898.19,,,
DIGESTIVE SYSTEM,46700,TOTAL,456,311372.96000000002,240143.98,,,
DIGESTIVE SYSTEM,46706,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46706,OTHER,66,13493.72,10409.09,,,
DIGESTIVE SYSTEM,46706,TOTAL,66,13493.72,10409.09,,,
DIGESTIVE SYSTEM,46707,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46707,OTHER,118,64297.31,50300.17,,,
DIGESTIVE SYSTEM,46707,TOTAL,118,64297.31,50300.17,,,
DIGESTIVE SYSTEM,46710,OTHER,N/A,5652.02,4431.1899999999996,,,
DIGESTIVE SYSTEM,46710,TOTAL,N/A,5652.02,4431.1899999999996,,,
DIGESTIVE SYSTEM,46712,OTHER,N/A,6477.93,5078.7,,,
DIGESTIVE SYSTEM,46712,TOTAL,N/A,6477.93,5078.7,,,
DIGESTIVE SYSTEM,46715,OTHER,N/A,496.12,388.96,,,
DIGESTIVE SYSTEM,46715,TOTAL,N/A,496.12,388.96,,,
DIGESTIVE SYSTEM,46740,80S,N/A,331.17,259.64,,,
DIGESTIVE SYSTEM,46740,OTHER,N/A,6545.29,5131.5,,,
DIGESTIVE SYSTEM,46740,TOTAL,N/A,6876.46,5391.14,,,
DIGESTIVE SYSTEM,46742,OTHER,N/A,2178.13,1707.65,,,
DIGESTIVE SYSTEM,46742,TOTAL,N/A,2178.13,1707.65,,,
DIGESTIVE SYSTEM,46744,80S,17,8012.48,6281.71,,,
DIGESTIVE SYSTEM,46744,OTHER,20,66860.72,52418.720000000001,,,
DIGESTIVE SYSTEM,46744,TOTAL,37,74873.2,58700.43,,,
DIGESTIVE SYSTEM,46746,80S,N/A,572.08000000000004,448.51,,,
DIGESTIVE SYSTEM,46746,OTHER,N/A,7333.6,5749.54,,,
DIGESTIVE SYSTEM,46746,TOTAL,N/A,7905.68,6198.05,,,
DIGESTIVE SYSTEM,46750,80S,87,6959.75,5335.19,,,
DIGESTIVE SYSTEM,46750,SG,N/A,1626.38,1275.08,,,
DIGESTIVE SYSTEM,46750,OTHER,468,293719.37,227790.76,,,
DIGESTIVE SYSTEM,46750,TOTAL,556,302305.5,234401.03,,,
DIGESTIVE SYSTEM,46753,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46753,OTHER,59,31734.05,24816.79,,,
DIGESTIVE SYSTEM,46753,TOTAL,59,31734.05,24816.79,,,
DIGESTIVE SYSTEM,46754,OTHER,34,6833.67,5286.49,,,
DIGESTIVE SYSTEM,46754,TOTAL,34,6833.67,5286.49,,,
DIGESTIVE SYSTEM,46760,OTHER,12,13706.21,10745.68,,,
DIGESTIVE SYSTEM,46760,TOTAL,12,13706.21,10745.68,,,
DIGESTIVE SYSTEM,46761,80S,74,7687.55,6027.08,,,
DIGESTIVE SYSTEM,46761,OTHER,249,164686.32999999999,128242.19,,,
DIGESTIVE SYSTEM,46761,TOTAL,323,172373.88,134269.26999999999,,,
DIGESTIVE SYSTEM,46762,80S,N/A,419.62,328.99,,,
DIGESTIVE SYSTEM,46762,OTHER,18,13849.28,10857.86,,,
DIGESTIVE SYSTEM,46762,TOTAL,21,14268.9,11186.85,,,
DIGESTIVE SYSTEM,46900,OTHER,1868,414666.99,311915.71000000002,,,
DIGESTIVE SYSTEM,46900,TOTAL,1868,414666.99,311915.71000000002,,,
DIGESTIVE SYSTEM,46910,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46910,SG,N/A,588.33000000000004,461.26,,,
DIGESTIVE SYSTEM,46910,OTHER,1021,159570.65,120264.16,,,
DIGESTIVE SYSTEM,46910,TOTAL,1025,160158.98000000001,120725.42,,,
DIGESTIVE SYSTEM,46916,OTHER,934,204686.61,152088.79,,,
DIGESTIVE SYSTEM,46916,TOTAL,934,204686.61,152088.79,,,
DIGESTIVE SYSTEM,46917,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46917,OTHER,320,84714.09,63984.22,,,
DIGESTIVE SYSTEM,46917,TOTAL,320,84714.09,63984.22,,,
DIGESTIVE SYSTEM,46922,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46922,SG,14,14784.82,11591.29,,,
DIGESTIVE SYSTEM,46922,OTHER,2729,666975.47,506861.76,,,
DIGESTIVE SYSTEM,46922,TOTAL,2743,681760.28999999992,518453.05,,,
DIGESTIVE SYSTEM,46924,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46924,SG,13,11511.53,9025.06,,,
DIGESTIVE SYSTEM,46924,OTHER,2655,990165.12,759893.74,,,
DIGESTIVE SYSTEM,46924,TOTAL,2668,1001676.65,768918.8,,,
DIGESTIVE SYSTEM,46930,80S,N/A,40.770000000000003,31.95,,,
DIGESTIVE SYSTEM,46930,SG,43,3511.46,2667.49,,,
DIGESTIVE SYSTEM,46930,OTHER,12061,2099035.91,1577138.68,,,
DIGESTIVE SYSTEM,46930,TOTAL,12106,2102588.14,1579838.12,,,
DIGESTIVE SYSTEM,46940,OTHER,418,103577.55,77687.789999999994,,,
DIGESTIVE SYSTEM,46940,TOTAL,418,103577.55,77687.789999999994,,,
DIGESTIVE SYSTEM,46942,OTHER,203,50123.13,38885.31,,,
DIGESTIVE SYSTEM,46942,TOTAL,203,50123.13,38885.31,,,
DIGESTIVE SYSTEM,46945,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46945,SG,N/A,913.49,716.19,,,
DIGESTIVE SYSTEM,46945,OTHER,1188,282981.73,218220.12,,,
DIGESTIVE SYSTEM,46945,TOTAL,1193,283895.21999999997,218936.31,,,
DIGESTIVE SYSTEM,46946,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46946,SG,138,143220.93,110547.6,,,
DIGESTIVE SYSTEM,46946,OTHER,4475,1609090.61,1240350.97,,,
DIGESTIVE SYSTEM,46946,TOTAL,4613,1752311.54,1350898.57,,,
DIGESTIVE SYSTEM,46947,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,46947,SG,N/A,8522.75,6681.82,,,
DIGESTIVE SYSTEM,46947,OTHER,2284,1161023.3400000001,895819.04,,,
DIGESTIVE SYSTEM,46947,TOTAL,2290,1169546.0900000001,902500.86,,,
DIGESTIVE SYSTEM,46999,80S,N/A,66.099999999999994,51.82,,,
DIGESTIVE SYSTEM,46999,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,46999,OTHER,465,120094.79,93142.62,,,
DIGESTIVE SYSTEM,46999,TOTAL,469,120160.89,93194.44,,,
DIGESTIVE SYSTEM,47000,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47000,SG,77,42568.35,32963.81,,,
DIGESTIVE SYSTEM,47000,OTHER,51902,5889005.7400000002,4496650.42,,,
DIGESTIVE SYSTEM,47000,TOTAL,51979,5931574.0899999999,4529614.2300000004,,,
DIGESTIVE SYSTEM,47001,80S,N/A,15.75,12.35,,,
DIGESTIVE SYSTEM,47001,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,47001,OTHER,4515,479634.5,371455.31,,,
DIGESTIVE SYSTEM,47001,TOTAL,4516,479650.25,371467.66,,,
DIGESTIVE SYSTEM,47010,80S,51,8102,6349.44,,,
DIGESTIVE SYSTEM,47010,OTHER,243,249193.39,195054.31,,,
DIGESTIVE SYSTEM,47010,TOTAL,294,257295.39,201403.75,,,
DIGESTIVE SYSTEM,47015,80S,12,1690.03,1324.99,,,
DIGESTIVE SYSTEM,47015,OTHER,33,29379.91,23023.99,,,
DIGESTIVE SYSTEM,47015,TOTAL,45,31069.94,24348.98,,,
DIGESTIVE SYSTEM,47100,80S,957,80452.429999999993,62672.14,,,
DIGESTIVE SYSTEM,47100,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,47100,OTHER,4348,2458264.4500000002,1908691.3,,,
DIGESTIVE SYSTEM,47100,TOTAL,5305,2538716.88,1971363.44,,,
DIGESTIVE SYSTEM,47120,80S,657,230773.22,180411.8,,,
DIGESTIVE SYSTEM,47120,OTHER,2590,5694238.1699999999,4429882.38,,,
DIGESTIVE SYSTEM,47120,TOTAL,3247,5925011.3899999997,4610294.18,,,
DIGESTIVE SYSTEM,47122,80S,63,36099.199999999997,28297.9,,,
DIGESTIVE SYSTEM,47122,OTHER,236,843304.59,657856.78,,,
DIGESTIVE SYSTEM,47122,TOTAL,299,879403.78999999992,686154.68,,,
DIGESTIVE SYSTEM,47125,80S,89,42780.41,33016.949999999997,,,
DIGESTIVE SYSTEM,47125,OTHER,348,1061079.47,826311.55,,,
DIGESTIVE SYSTEM,47125,TOTAL,437,1103859.8799999999,859328.5,,,
DIGESTIVE SYSTEM,47130,80S,148,82381.2,63396.15,,,
DIGESTIVE SYSTEM,47130,OTHER,469,1603371.98,1238525.1499999999,,,
DIGESTIVE SYSTEM,47130,TOTAL,617,1685753.18,1301921.3,,,
DIGESTIVE SYSTEM,47133,OTHER,N/A,0.01,0.01,,,
DIGESTIVE SYSTEM,47133,TOTAL,N/A,0.01,0.01,,,
DIGESTIVE SYSTEM,47135,80S,827,681014.28,533248.52,,,
DIGESTIVE SYSTEM,47135,OTHER,1601,7018387.21,5481495.1600000001,,,
DIGESTIVE SYSTEM,47135,TOTAL,2428,7699401.4900000002,6014743.6799999997,,,
DIGESTIVE SYSTEM,47136,OTHER,N/A,2904.52,2277.15,,,
DIGESTIVE SYSTEM,47136,TOTAL,N/A,2904.52,2277.15,,,
DIGESTIVE SYSTEM,47140,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47140,TOTAL,N/A,0,0,,,
DIGESTIVE SYSTEM,47141,80S,N/A,3842.83,3012.77,,,
DIGESTIVE SYSTEM,47141,OTHER,13,44559.18,36093.64,,,
DIGESTIVE SYSTEM,47141,TOTAL,18,48402.01,39106.410000000003,,,
DIGESTIVE SYSTEM,47142,80S,26,21408.42,17917.59,,,
DIGESTIVE SYSTEM,47142,OTHER,54,213145.5,176088.52,,,
DIGESTIVE SYSTEM,47142,TOTAL,80,234553.92,194006.11,,,
DIGESTIVE SYSTEM,47143,80S,351,13300.43,10364.08,,,
DIGESTIVE SYSTEM,47143,OTHER,1236,309167.45,241936.38,,,
DIGESTIVE SYSTEM,47143,TOTAL,1587,322467.88,252300.46,,,
DIGESTIVE SYSTEM,47144,80S,N/A,74.2,58.18,,,
DIGESTIVE SYSTEM,47144,OTHER,N/A,1306.68,1024.43,,,
DIGESTIVE SYSTEM,47144,TOTAL,N/A,1380.88,1082.6099999999999,,,
DIGESTIVE SYSTEM,47145,80S,N/A,151.1,118.46,,,
DIGESTIVE SYSTEM,47145,OTHER,N/A,1609.29,1261.68,,,
DIGESTIVE SYSTEM,47145,TOTAL,N/A,1760.39,1380.14,,,
DIGESTIVE SYSTEM,47146,80S,34,1046.53,819.4,,,
DIGESTIVE SYSTEM,47146,OTHER,76,14334.83,11228.25,,,
DIGESTIVE SYSTEM,47146,TOTAL,110,15381.36,12047.65,,,
DIGESTIVE SYSTEM,47147,80S,54,2166.11,1696.35,,,
DIGESTIVE SYSTEM,47147,OTHER,155,38886.67,30474.71,,,
DIGESTIVE SYSTEM,47147,TOTAL,209,41052.78,32171.06,,,
DIGESTIVE SYSTEM,47300,80S,45,7155.28,5608.34,,,
DIGESTIVE SYSTEM,47300,OTHER,218,205698.84,158696.99,,,
DIGESTIVE SYSTEM,47300,TOTAL,263,212854.12,164305.32999999999,,,
DIGESTIVE SYSTEM,47350,80S,42,7387.17,5835.05,,,
DIGESTIVE SYSTEM,47350,OTHER,259,316342.02,246093.19,,,
DIGESTIVE SYSTEM,47350,TOTAL,301,323729.19,251928.24,,,
DIGESTIVE SYSTEM,47360,80S,11,2990.13,2344.2399999999998,,,
DIGESTIVE SYSTEM,47360,OTHER,61,109133.04,85587.07,,,
DIGESTIVE SYSTEM,47360,TOTAL,72,112123.17,87931.310000000012,,,
DIGESTIVE SYSTEM,47361,80S,31,14727.27,11538.79,,,
DIGESTIVE SYSTEM,47361,OTHER,161,473917.26,368849.66,,,
DIGESTIVE SYSTEM,47361,TOTAL,192,488644.53,380388.45,,,
DIGESTIVE SYSTEM,47362,80S,16,3489.59,2734.16,,,
DIGESTIVE SYSTEM,47362,OTHER,100,128942.39,100273.1,,,
DIGESTIVE SYSTEM,47362,TOTAL,116,132431.98000000001,103007.26,,,
DIGESTIVE SYSTEM,47370,80S,131,24724.62,18790.18,,,
DIGESTIVE SYSTEM,47370,OTHER,460,569029.31999999995,439960.3,,,
DIGESTIVE SYSTEM,47370,TOTAL,591,593753.93999999994,458750.48,,,
DIGESTIVE SYSTEM,47371,OTHER,N/A,3272.18,2565.39,,,
DIGESTIVE SYSTEM,47371,TOTAL,N/A,3272.18,2565.39,,,
DIGESTIVE SYSTEM,47379,80S,429,68152.41,53429.32,,,
DIGESTIVE SYSTEM,47379,OTHER,2894,2081512.9,1626876.45,,,
DIGESTIVE SYSTEM,47379,TOTAL,3323,2149665.31,1680305.77,,,
DIGESTIVE SYSTEM,47380,80S,92,16296.53,12648.33,,,
DIGESTIVE SYSTEM,47380,OTHER,337,377744.21,291589.83,,,
DIGESTIVE SYSTEM,47380,TOTAL,429,394040.74,304238.15999999997,,,
DIGESTIVE SYSTEM,47381,OTHER,N/A,4363.49,3409.47,,,
DIGESTIVE SYSTEM,47381,TOTAL,N/A,4363.49,3409.47,,,
DIGESTIVE SYSTEM,47382,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47382,OTHER,2345,1944484.19,1509119.09,,,
DIGESTIVE SYSTEM,47382,TOTAL,2345,1944484.19,1509119.09,,,
DIGESTIVE SYSTEM,47383,OTHER,155,74797.350000000006,57799.43,,,
DIGESTIVE SYSTEM,47383,TOTAL,155,74797.350000000006,57799.43,,,
DIGESTIVE SYSTEM,47399,80S,N/A,234.44,183.8,,,
DIGESTIVE SYSTEM,47399,OTHER,207,160073.94,125499.42,,,
DIGESTIVE SYSTEM,47399,TOTAL,208,160308.38,125683.22,,,
DIGESTIVE SYSTEM,47400,80S,N/A,2045.13,1640.49,,,
DIGESTIVE SYSTEM,47400,OTHER,26,40459.96,31952.39,,,
DIGESTIVE SYSTEM,47400,TOTAL,34,42505.09,33592.879999999997,,,
DIGESTIVE SYSTEM,47420,80S,109,17799.990000000002,13799.64,,,
DIGESTIVE SYSTEM,47420,OTHER,350,351655.61,274519.96000000002,,,
DIGESTIVE SYSTEM,47420,TOTAL,459,369455.6,288319.59999999998,,,
DIGESTIVE SYSTEM,47425,80S,N/A,1355.27,1062.54,,,
DIGESTIVE SYSTEM,47425,OTHER,22,25127.3,19686.009999999998,,,
DIGESTIVE SYSTEM,47425,TOTAL,29,26482.57,20748.55,,,
DIGESTIVE SYSTEM,47460,80S,N/A,401.29,314.60000000000002,,,
DIGESTIVE SYSTEM,47460,OTHER,22,26705.49,20927.34,,,
DIGESTIVE SYSTEM,47460,TOTAL,24,27106.78,21241.94,,,
DIGESTIVE SYSTEM,47480,80S,47,5395.93,4155.92,,,
DIGESTIVE SYSTEM,47480,OTHER,270,210937.08,164971.71,,,
DIGESTIVE SYSTEM,47480,TOTAL,317,216333.01,169127.63,,,
DIGESTIVE SYSTEM,47490,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47490,OTHER,10184,3517579.4,2741107.32,,,
DIGESTIVE SYSTEM,47490,TOTAL,10184,3517579.4,2741107.32,,,
DIGESTIVE SYSTEM,47500,OTHER,4213,245620.19,191166.89,,,
DIGESTIVE SYSTEM,47500,TOTAL,4213,245620.19,191166.89,,,
DIGESTIVE SYSTEM,47505,80S,N/A,8.9600000000000009,7.03,,,
DIGESTIVE SYSTEM,47505,OTHER,15146,472114.79,364298.07,,,
DIGESTIVE SYSTEM,47505,TOTAL,15149,472123.75,364305.1,,,
DIGESTIVE SYSTEM,47510,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47510,OTHER,2028,920255.76,717910.89,,,
DIGESTIVE SYSTEM,47510,TOTAL,2028,920255.76,717910.89,,,
DIGESTIVE SYSTEM,47511,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47511,OTHER,4782,2829600.07,2208574.23,,,
DIGESTIVE SYSTEM,47511,TOTAL,4782,2829600.07,2208574.23,,,
DIGESTIVE SYSTEM,47525,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47525,OTHER,12445,1067139.33,814829.32,,,
DIGESTIVE SYSTEM,47525,TOTAL,12445,1067139.33,814829.32,,,
DIGESTIVE SYSTEM,47530,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47530,OTHER,193,68077.63,52994.07,,,
DIGESTIVE SYSTEM,47530,TOTAL,193,68077.63,52994.07,,,
DIGESTIVE SYSTEM,47550,80S,69,1758.37,1368.52,,,
DIGESTIVE SYSTEM,47550,OTHER,382,64274.11,50180.68,,,
DIGESTIVE SYSTEM,47550,TOTAL,451,66032.479999999996,51549.2,,,
DIGESTIVE SYSTEM,47552,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47552,OTHER,342,76995.89,59979.82,,,
DIGESTIVE SYSTEM,47552,TOTAL,342,76995.89,59979.82,,,
DIGESTIVE SYSTEM,47553,OTHER,275,63586.54,49525.93,,,
DIGESTIVE SYSTEM,47553,TOTAL,275,63586.54,49525.93,,,
DIGESTIVE SYSTEM,47554,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47554,OTHER,103,41058.46,32183.26,,,
DIGESTIVE SYSTEM,47554,TOTAL,103,41058.46,32183.26,,,
DIGESTIVE SYSTEM,47555,OTHER,1142,366715.09,284036.89,,,
DIGESTIVE SYSTEM,47555,TOTAL,1142,366715.09,284036.89,,,
DIGESTIVE SYSTEM,47556,OTHER,1139,455217.6,356184.4,,,
DIGESTIVE SYSTEM,47556,TOTAL,1139,455217.6,356184.4,,,
DIGESTIVE SYSTEM,47560,80S,N/A,254.77,199.76,,,
DIGESTIVE SYSTEM,47560,OTHER,45,9484.7099999999991,7431.68,,,
DIGESTIVE SYSTEM,47560,TOTAL,51,9739.48,7631.4400000000014,,,
DIGESTIVE SYSTEM,47561,80S,N/A,98.25,77.03,,,
DIGESTIVE SYSTEM,47561,OTHER,27,6862.76,4154.22,,,
DIGESTIVE SYSTEM,47561,TOTAL,29,6961.01,4231.25,,,
DIGESTIVE SYSTEM,47562,80S,21211,2055839.82,1588628.58,,,
DIGESTIVE SYSTEM,47562,SG,109,231392.03,175919.35,,,
DIGESTIVE SYSTEM,47562,OTHER,112211,77953806.140000001,60345428.200000003,,,
DIGESTIVE SYSTEM,47562,TOTAL,133531,80241037.989999995,62109976.130000003,,,
DIGESTIVE SYSTEM,47563,80S,8713,905532.06,699573.87,,,
DIGESTIVE SYSTEM,47563,SG,108,233004.41,177692.97,,,
DIGESTIVE SYSTEM,47563,OTHER,48035,35741929.450000003,27688243.559999999,,,
DIGESTIVE SYSTEM,47563,TOTAL,56856,36880465.920000002,28565510.399999999,,,
DIGESTIVE SYSTEM,47564,80S,227,37765.440000000002,29412.81,,,
DIGESTIVE SYSTEM,47564,SG,N/A,1980.34,1552.58,,,
DIGESTIVE SYSTEM,47564,OTHER,1146,1280559.81,996915.76,,,
DIGESTIVE SYSTEM,47564,TOTAL,1374,1320305.5900000001,1027881.15,,,
DIGESTIVE SYSTEM,47570,80S,N/A,136.63,107.11,,,
DIGESTIVE SYSTEM,47570,OTHER,17,10575.57,8291.23,,,
DIGESTIVE SYSTEM,47570,TOTAL,18,10712.2,8398.34,,,
DIGESTIVE SYSTEM,47579,80S,22,4120.71,3230.51,,,
DIGESTIVE SYSTEM,47579,OTHER,160,120453.86,93689.93,,,
DIGESTIVE SYSTEM,47579,TOTAL,182,124574.57,96920.439999999988,,,
DIGESTIVE SYSTEM,47600,80S,2521,345617.28,268701.28000000003,,,
DIGESTIVE SYSTEM,47600,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,47600,OTHER,10822,9977084.5700000003,7775380.3899999997,,,
DIGESTIVE SYSTEM,47600,TOTAL,13343,10322701.85,8044081.6699999999,,,
DIGESTIVE SYSTEM,47605,80S,511,81408.009999999995,63053.72,,,
DIGESTIVE SYSTEM,47605,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,47605,OTHER,2251,2362340.7000000002,1832085.9,,,
DIGESTIVE SYSTEM,47605,TOTAL,2762,2443748.71,1895139.62,,,
DIGESTIVE SYSTEM,47610,80S,239,43847.27,34168.99,,,
DIGESTIVE SYSTEM,47610,OTHER,829,985029.02,767631.25,,,
DIGESTIVE SYSTEM,47610,TOTAL,1068,1028876.29,801800.24,,,
DIGESTIVE SYSTEM,47612,80S,36,6290.47,4857.21,,,
DIGESTIVE SYSTEM,47612,OTHER,134,155609.67000000001,120995.26,,,
DIGESTIVE SYSTEM,47612,TOTAL,170,161900.14000000001,125852.47,,,
DIGESTIVE SYSTEM,47620,80S,N/A,1442.37,1130.82,,,
DIGESTIVE SYSTEM,47620,OTHER,26,33156.559999999998,25973.35,,,
DIGESTIVE SYSTEM,47620,TOTAL,33,34598.93,27104.17,,,
DIGESTIVE SYSTEM,47630,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,47630,OTHER,293,135444.94,105449.55,,,
DIGESTIVE SYSTEM,47630,TOTAL,293,135444.94,105449.55,,,
DIGESTIVE SYSTEM,47700,80S,N/A,279.02,218.74,,,
DIGESTIVE SYSTEM,47700,OTHER,11,6568.17,5149.45,,,
DIGESTIVE SYSTEM,47700,TOTAL,14,6847.1900000000014,5368.19,,,
DIGESTIVE SYSTEM,47701,80S,N/A,126.06,98.83,,,
DIGESTIVE SYSTEM,47701,OTHER,N/A,7512.03,5889.44,,,
DIGESTIVE SYSTEM,47701,TOTAL,N/A,7638.09,5988.27,,,
DIGESTIVE SYSTEM,47711,80S,60,8974.39,7035.93,,,
DIGESTIVE SYSTEM,47711,OTHER,208,186028.98,145902.59,,,
DIGESTIVE SYSTEM,47711,TOTAL,268,195003.37,152938.51999999999,,,
DIGESTIVE SYSTEM,47712,80S,N/A,1044.43,818.83,,,
DIGESTIVE SYSTEM,47712,OTHER,43,53984.800000000003,42252.59,,,
DIGESTIVE SYSTEM,47712,TOTAL,48,55029.23,43071.42,,,
DIGESTIVE SYSTEM,47715,80S,N/A,1188.17,931.53,,,
DIGESTIVE SYSTEM,47715,OTHER,33,26983.67,20654.02,,,
DIGESTIVE SYSTEM,47715,TOTAL,42,28171.84,21585.55,,,
DIGESTIVE SYSTEM,47720,80S,N/A,1151.8900000000001,903.08,,,
DIGESTIVE SYSTEM,47720,OTHER,37,32670.37,25609.31,,,
DIGESTIVE SYSTEM,47720,TOTAL,45,33822.26,26512.39,,,
DIGESTIVE SYSTEM,47721,80S,N/A,856.69,671.65,,,
DIGESTIVE SYSTEM,47721,OTHER,N/A,12899.02,10101.450000000001,,,
DIGESTIVE SYSTEM,47721,TOTAL,14,13755.71,10773.1,,,
DIGESTIVE SYSTEM,47740,80S,N/A,1073.83,841.88,,,
DIGESTIVE SYSTEM,47740,OTHER,15,18339.7,14378.31,,,
DIGESTIVE SYSTEM,47740,TOTAL,20,19413.53,15220.19,,,
DIGESTIVE SYSTEM,47741,80S,13,2648.8,2076.66,,,
DIGESTIVE SYSTEM,47741,OTHER,43,56137.440000000002,42826.17,,,
DIGESTIVE SYSTEM,47741,TOTAL,56,58786.240000000013,44902.83,,,
DIGESTIVE SYSTEM,47760,80S,101,33861.050000000003,26445.79,,,
DIGESTIVE SYSTEM,47760,OTHER,395,762551.51,597995.99,,,
DIGESTIVE SYSTEM,47760,TOTAL,496,796412.56,624441.78,,,
DIGESTIVE SYSTEM,47765,80S,15,5695.84,4461.79,,,
DIGESTIVE SYSTEM,47765,OTHER,42,103164.76,80831.179999999993,,,
DIGESTIVE SYSTEM,47765,TOTAL,57,108860.6,85292.969999999987,,,
DIGESTIVE SYSTEM,47780,80S,219,80591.070000000007,62664.89,,,
DIGESTIVE SYSTEM,47780,OTHER,661,1542995.1,1195386.43,,,
DIGESTIVE SYSTEM,47780,TOTAL,880,1623586.17,1258051.32,,,
DIGESTIVE SYSTEM,47785,80S,107,50677.75,38803.620000000003,,,
DIGESTIVE SYSTEM,47785,OTHER,344,1013331,788539.06,,,
DIGESTIVE SYSTEM,47785,TOTAL,451,1064008.75,827342.68,,,
DIGESTIVE SYSTEM,47800,80S,128,23691.65,18565.61,,,
DIGESTIVE SYSTEM,47800,OTHER,213,227908.57,177975.58,,,
DIGESTIVE SYSTEM,47800,TOTAL,341,251600.22,196541.19,,,
DIGESTIVE SYSTEM,47801,80S,22,2796.81,2192.6999999999998,,,
DIGESTIVE SYSTEM,47801,OTHER,137,113322.55,87933.58,,,
DIGESTIVE SYSTEM,47801,TOTAL,159,116119.36,90126.28,,,
DIGESTIVE SYSTEM,47802,80S,N/A,383.25,300.47000000000003,,,
DIGESTIVE SYSTEM,47802,OTHER,11,10432.98,8179.44,,,
DIGESTIVE SYSTEM,47802,TOTAL,13,10816.23,8479.91,,,
